epoch,lr,loss,iou,val_loss,val_iou,val_dice
103,0.0001,0.23388403985235426,0.6740260949496543,0.3087680849162015,0.6619390210603348,0.7926332383196837
104,0.0001,0.24000963237550524,0.6728535634300502,0.311020903153853,0.6087040308655053,0.7514801499176401
105,0.0001,0.24755068675235467,0.6358659468522686,0.3162588049064983,0.6384864774923177,0.7761903912655065
106,0.0001,0.22387026967825713,0.6743264674322973,0.3278033868833022,0.6373220614022059,0.7739795600646244
107,0.0001,0.22729462937072473,0.6847569229461107,0.29475162896243007,0.6606582005979253,0.7924477164025863
108,0.0001,0.2195308020821324,0.6874667453144588,0.31444283398714934,0.6455879596810459,0.7810781372378457
109,0.0001,0.24137953806806495,0.6536856517484657,0.46489486477591774,0.492619226964763,0.6545977151853469
110,0.0001,0.2222382222060804,0.6776158954097334,0.3003278195858002,0.6486717518411653,0.7828152784085584
111,0.0001,0.216857495131316,0.6844478811174857,0.29847527525641704,0.6359487582310485,0.772821066691831
112,0.0001,0.22632953579779025,0.6810332326014247,0.3068633366714824,0.6426476876678905,0.7789268578898453
113,0.0001,0.23918721190205328,0.6445786639180959,0.30643925287506796,0.6230073261723293,0.7629228617295601
114,0.0001,0.2280551415902597,0.6820698632892415,0.2925308189608834,0.6452984408082509,0.7803229193888352
115,0.0001,0.23276538650194803,0.6732608468418838,0.2936622240326621,0.6424629715151512,0.7778624100819043
116,0.0001,0.22173115831834297,0.6927862478410062,0.29750663475556804,0.6065973627359252,0.7509446982962478
117,0.0001,0.2192354914214876,0.6811727034774994,0.3295259578661485,0.6368814561707079,0.7744899572025029
118,0.0001,0.2167393261635745,0.6900616900515698,0.29261421723799275,0.6525040841793086,0.7853640783345586
119,0.0001,0.22076535611240952,0.6815469992869373,0.28608784838156265,0.6401228652137404,0.7776320829151797
120,0.0001,0.21066568957434761,0.692746608969769,0.30013890049674297,0.6655028761285803,0.7966176889230284
121,0.0001,0.23446468070701318,0.6631131436611961,0.29540309039029206,0.6580733489579176,0.7909303270912349
122,0.0001,0.2185788811356933,0.691896722066126,0.2841361235488545,0.6540260500994597,0.7875510336169821
123,0.0001,0.22926108759862404,0.6802050310896425,0.3019259604540738,0.6456726007834583,0.7820140745235056
124,0.0001,0.22137924863232505,0.6858165957652976,0.305534288558093,0.6376438882066725,0.7745173966853554
125,0.0001,0.21203846512017427,0.6966302474502131,0.29837678237394855,0.6552154058983882,0.7880888657747762
126,0.0001,0.22004279659854042,0.6774975566013032,0.3198757588863373,0.626396360530423,0.7667963515076682
127,0.0001,0.2327702542146047,0.6767401826093761,0.3285454831340096,0.6420004227614767,0.778674200967566
128,0.0001,0.24197814696364933,0.6646091131808085,0.32394636219198053,0.6120626147997377,0.7546243064688307
129,0.0001,0.22070985370212132,0.6823516395712391,0.30958463928916236,0.6324429440137896,0.7706690790119981
130,0.0001,0.21891861546922614,0.6782559881007182,0.3000645474954085,0.6625279722568298,0.7937820314746725
131,0.0001,0.2092104316861541,0.710212067254123,0.2957303383133628,0.6564756426328663,0.7888509467933711
132,0.0001,0.20209992207862712,0.6984358200095817,0.3041516211899844,0.65929946783443,0.7920964595052151
133,0.0001,0.2073261726785589,0.6947520377804026,0.3078791574998335,0.6527287794111075,0.7864994213167664
134,0.0001,0.20839312231099164,0.7033682911879556,0.2985857600515539,0.6481855489933988,0.7829264225371129
135,0.0001,0.20428364641136593,0.7131315802345072,0.289501489834352,0.6550657090519921,0.7878617071233066
136,0.0001,0.19903030963959517,0.7089612937224964,0.29871088808233087,0.6457203510802453,0.7807868880716347
137,0.0001,0.21109740767214033,0.7015087230745206,0.31018346602266483,0.6414515542315645,0.777726605229439
138,0.0001,0.21548664459475764,0.6864122816800551,0.2844632463021712,0.6542081406644759,0.7871474681099039
139,0.0001,0.19948007883848967,0.7032427752900657,0.2986090123653412,0.6599568676912664,0.7917402041839655
140,0.0001,0.20388526497063814,0.7096276278795287,0.2894707376306707,0.6578663950658821,0.7895018112229795
141,0.0001,0.19295916044049793,0.720724655578159,0.27832940871065315,0.6611538219239699,0.7918637755642223
142,0.0001,0.19846714977864865,0.7119710625372166,0.2916230873628096,0.6326694654257665,0.7703642068516574
143,0.0001,0.2126785240791462,0.7016262713488436,0.30549511313438416,0.6450656338764261,0.7798934738416865
144,0.0001,0.192854646731306,0.7145495615231298,0.35343801921064205,0.6163733452113742,0.7575099642141239
145,0.0001,0.20415276123417747,0.6994032355974883,0.30367147814143786,0.6550102174153746,0.7874567221542632
146,0.0001,0.21834499858043813,0.6835070769855588,0.3019456451589411,0.6090002167368166,0.7516275762766133
147,0.0001,0.19948483368864767,0.6969458814217382,0.30592249090021306,0.6584299176117485,0.790220279392061
148,0.0001,0.19251785510116154,0.7155603911831759,0.31143732450225137,0.6578505755440178,0.7902468872162293
149,0.0001,0.20162777381914634,0.7071556147193131,0.3029372269457037,0.618559211956966,0.7597741182575272
150,0.0001,0.20550484679363393,0.6988595450173584,0.2978164120153947,0.6188995423528377,0.7609661330279923
151,0.0001,0.19312799915119452,0.7103237365210099,0.27757939100265505,0.6410628568817623,0.7768148637679391
152,0.0001,0.19269421420715474,0.7273026841615909,0.3247813950885426,0.6538963943237451,0.7875842210827435
153,0.0001,0.18938089934764085,0.7167226686738585,0.2909711637280204,0.6498741487741344,0.7842023108886823
154,0.0001,0.18629099207895775,0.7415235179522339,0.2827317308295857,0.6574459863712812,0.7894936816170356
155,0.0001,0.1912782374355528,0.7325060691312117,0.29484839872880414,0.6492769207857865,0.7831495920445234
156,0.0001,0.19216962103490476,0.7086715574360246,0.2976466346870769,0.6498360639942772,0.7844534729175153
157,0.0001,0.19025606248113844,0.7180838107587443,0.31644265326586635,0.6360862452415259,0.7734349300407366
158,0.0001,0.1931597270347454,0.7148296812606096,0.28755683465437454,0.6600780520211116,0.7923092724743478
159,0.0001,0.19068159383756142,0.7204809554589374,0.29064513444900514,0.6542580792928636,0.7874425041316073
160,0.0001,0.18948441909419167,0.7278569577477514,0.3113317066972906,0.6582397668035935,0.7907268995523448
161,0.0001,0.18842067983415392,0.7236342197414233,0.2866865786639127,0.6673548547370753,0.7974493177266666
162,0.0001,0.1946235050757726,0.7171411788265608,0.29973835349082945,0.6662584530588764,0.7966252285629698
163,0.0001,0.19409391118420494,0.7165253922444575,0.3019647451964292,0.6376346441992125,0.7755311136786656
164,0.0001,0.18662708776968498,0.7215219993569021,0.3053125099702315,0.6635553339529813,0.794865001244806
165,0.0001,0.19088660290947668,0.7226000495142633,0.28063742410052905,0.6453723650366181,0.7809288268222206
166,0.0001,0.18987499784540246,0.7104076186718712,0.29423736929893496,0.6612722857024393,0.7932416089917963
167,0.0001,0.1883024071101789,0.7222935885800751,0.30228665471076965,0.6552922370766685,0.7882155541268293
168,0.0001,0.1935580786731508,0.7303134142516766,0.3325910719958219,0.6070828216525902,0.7513817283530838
169,0.0001,0.19106727286621375,0.726317904589537,0.2962481921369379,0.6470184857388344,0.7818248596623163
170,0.0001,0.19342369503445095,0.7087949890166909,0.28834726214408873,0.6606320215654685,0.7925105052600034
171,0.0001,0.18987839475825982,0.7129187953191489,0.27827128930525347,0.6381094474212836,0.774387230293771
172,0.0001,0.1873727175924513,0.7307804714287572,0.3044219136238098,0.64911464439154,0.7837539044974919
173,0.0001,0.18056227653114884,0.7362077610503357,0.2970727031881159,0.624817490311207,0.7641776399405961
174,0.0001,0.18849655985832214,0.7228943519842277,0.30281685319813817,0.6384173740815239,0.7758634641457396
175,0.0001,0.19108927691424335,0.7159895607234588,0.2786283222111789,0.6490664290551588,0.7831080804294374
176,0.0001,0.20507456527815926,0.6849177616267698,0.3750042601065202,0.5937158214953315,0.7405638103323262
177,0.0001,0.1958056495145515,0.71439808795241,0.3156178414821625,0.650330253509198,0.7841995250503827
178,0.0001,0.19568029597953515,0.7060296115219283,0.3040684147314592,0.6588427888455922,0.7912011486489671
179,0.0001,0.195112943649292,0.7313685658874648,0.3186986381357366,0.6450275560692448,0.780984335257599
180,0.0001,0.18729923334386614,0.7221441575416405,0.29773463715206494,0.6570959114967475,0.7899535413684863
181,0.0001,0.18616429302427503,0.7314587775071465,0.2997913886200298,0.6565557182197992,0.78912498316558
182,0.0001,0.1803940518034829,0.7353012614311206,0.28866309957070785,0.669629833170613,0.7987946872756058
183,0.0001,0.1771847567072621,0.7446079590718797,0.29695269790562717,0.6607196695332541,0.7917293015404695
184,0.0001,0.18581672454321826,0.7201553754402326,0.287979502027685,0.6557233210318841,0.7879973899419981
185,0.0001,0.1852603985203637,0.733361313642846,0.329471416906877,0.6539231228392192,0.7880869810443043
186,0.0001,0.18340597881211174,0.7294972751653359,0.30819391824982384,0.6434713670849556,0.7790589456032843
187,0.0001,0.17698012513143044,0.7304508311026019,0.28689464709975504,0.6649669724044246,0.7950029221626199
188,0.0001,0.18298039447378228,0.7382830881986541,0.31471990780396897,0.6561337666816369,0.7889328921396929
189,0.0001,0.17925107092769058,0.7438372576293263,0.29567746249112214,0.6497018377149653,0.783620481694899
190,0.0001,0.1802753143840366,0.7398892797712245,0.2981060022657568,0.6614004740187963,0.7929722153318834
191,0.0001,0.17937874794006348,0.747920229592402,0.3034962746230039,0.6675393981411188,0.7982821585876433
192,0.0001,0.1748419037019765,0.7426988952330281,0.27189451943744314,0.6685317196092658,0.7985289165887268
193,0.0001,0.1752038719477477,0.7325117215891135,0.29027740196748214,0.6656248535956185,0.7961102750829776
194,0.0001,0.1827222649697904,0.7377048369109568,0.29170350432395936,0.6661937431711965,0.7963815221597497
195,0.0001,0.1744150729091079,0.7394601117431898,0.2969404225999659,0.6602087600362841,0.7921639131811381
196,0.0001,0.17843629916508993,0.7461821096695721,0.2884676277637482,0.669224530434504,0.7982637529677362
197,0.0001,0.18992959238864757,0.7277366572169656,0.3558138359676708,0.5847458107232842,0.7342824572090502
198,0.0001,0.17606252321490534,0.7419296087325269,0.3039360376921567,0.6526504471862503,0.7867443581983811
199,0.0001,0.18094602503158427,0.7190962287495809,0.2938243302431974,0.6667244476161314,0.7965121712440031
200,0.0001,0.18157664824415137,0.7226715902649258,0.2910914171825756,0.6539697792788379,0.7871024699817714
201,0.0001,0.17702247423154335,0.7413101826879079,0.2903802920471538,0.6636498946455283,0.7950712253478095
202,0.0001,0.17479618555969662,0.7512722584623319,0.2902585994113575,0.6314054648626434,0.7705140310483519
203,0.0001,0.18725862160876947,0.7272002746170877,0.28698833964087744,0.6405673779981408,0.7774539159166863
204,0.0001,0.18098139376552017,0.7260451742610614,0.29886528795415707,0.6582696945609662,0.7904466649309652
205,0.0001,0.1663183586464988,0.7600749856982916,0.2817219983447682,0.6612824419672496,0.7924736806403393
206,0.0001,0.16528033354768046,0.7561427963588693,0.2903931666504253,0.6608923025663346,0.7923387044028491
207,0.0001,0.17922684991801227,0.7330917136801292,0.29478233023123307,0.6464476108040741,0.7819076528953067
208,0.0001,0.1810004261356813,0.732365228086838,0.29728715203025124,0.6512967076096262,0.7852962063701459
209,0.0001,0.17614137629667917,0.7322062129272591,0.2957986430688338,0.662472438169462,0.7936298347340721
210,0.0001,0.17275366490637814,0.7494365526286997,0.29276075092228976,0.6591239299748536,0.7913286308743518
211,0.0001,0.16125506300617148,0.759822478787878,0.2779946755279194,0.6594698500684008,0.7916714424261716
212,0.0001,0.16554020841916403,0.7502057588913355,0.28280178850347343,0.6699361028875344,0.7995875481778092
213,0.0001,0.18404407412917526,0.7412903048250058,0.29508111747828397,0.6417089371644388,0.7776930519977572
214,0.0001,0.16546226568796016,0.7483161747395994,0.27262084104798057,0.6710596759729858,0.799812778427492
215,0.0001,0.15616912505141012,0.7639579868950237,0.2903574081984433,0.660286855410286,0.7919730160535465
216,0.0001,0.17192686983832606,0.7404891579062091,0.2924190109426325,0.6421905272439256,0.7780343561838388
217,0.0001,0.17693828984543128,0.7307520084043191,0.27314776561476967,0.6636984256351967,0.7941459878453796
218,0.0001,0.16738581243488523,0.7500666694927648,0.274831392548301,0.6628518083889423,0.793893464435539
219,0.0001,0.1717235721923687,0.7456071685273136,0.2815504653887315,0.661423795820903,0.7925904014936076
220,0.0001,0.16769768159698556,0.7403760585643805,0.2909105105833574,0.665612537808177,0.7958790203374714
221,0.0001,0.16074936009115642,0.7703883440324666,0.2788313990289515,0.6668890033204514,0.796227800906941
222,0.0001,0.16161345248972928,0.760898602341891,0.29759479652751575,0.6644686170744564,0.7948508247814471
223,0.0001,0.16944255983387982,0.7547059030104427,0.30279639254916796,0.667736018201189,0.7988181264602037
224,0.0001,0.16777327049661567,0.7482006731378174,0.3163914447480982,0.6438880695493007,0.7796146695965388
225,0.0001,0.1702735217081176,0.7538192198837023,0.28776823390613904,0.6663015497354328,0.796575695870247
226,0.0001,0.18622565103901756,0.7378937010230139,0.2833202833479101,0.642771890413611,0.778601055904449
227,0.0001,0.1737778675225046,0.7413889026157295,0.279163043607365,0.6615504361629458,0.7926518951779337
228,0.0001,0.17678314916513585,0.751959579097683,0.3157974741675637,0.6463891027060289,0.7815039253257927
229,0.0001,0.17133450121791274,0.745172851907236,0.2861336372115395,0.6610235459619854,0.7920111151545814
230,0.0001,0.16046954774194294,0.7642439182360141,0.285167396068573,0.6593064618228642,0.7911781539834263
231,0.0001,0.16398601565096113,0.747031567877719,0.29998688318512656,0.6623354241692821,0.7939731408938092
232,0.0001,0.1638700481918123,0.7487460372035037,0.2845421541820873,0.6592046008867639,0.7903113997951744
233,0.0001,0.16167489632412238,0.752863786351321,0.2861374719576402,0.672033763374537,0.800566999827723
234,0.0001,0.1617112871673372,0.7650697847306669,0.2875309245152907,0.6615502228419919,0.7931459434837446
235,0.0001,0.16362534132268694,0.7472472635538081,0.28976034305312415,0.6659758996553015,0.7959283964567273
236,0.0001,0.16529839513478456,0.7603046756667696,0.29386948509649796,0.666022813929396,0.7961262187029229
237,0.0001,0.15854649742444357,0.7564618383065063,0.2807093338532881,0.66587402102863,0.7957601861877727
238,0.0001,0.15794850333973212,0.7585874311355059,0.28440290743654423,0.6677891434421891,0.7969749825627743
239,0.0001,0.15810802275383914,0.7648631275281006,0.29504268061030997,0.648797749482772,0.7833344178099385
240,0.0001,0.16479761677759666,0.7492457674720735,0.2953538715839386,0.6503122812152649,0.7841727215385862
241,0.0001,0.15796906887381165,0.7627857226451624,0.2729136802933433,0.6676896680230928,0.7972262071279249
242,0.0001,0.15917326979063176,0.757279848825691,0.2856576323509216,0.6594694035818399,0.7912868468440737
243,0.0001,0.15714848896971456,0.7632568570995514,0.3048070923848586,0.6634658903733277,0.7948402278579567
244,0.0001,0.1490941690625968,0.7775971109026327,0.2887899951501326,0.6639110574108238,0.7940560727910069
245,0.0001,0.15879472703845413,0.7581222083740504,0.27325661019845443,0.6686178043519465,0.7983974055589634
246,0.0001,0.15208966588532483,0.7628772754940891,0.31407274224541404,0.6393992699073514,0.7765027220044345
247,0.0001,0.15030581366132806,0.7699558988545936,0.27981582229787655,0.6698231793157254,0.799019660063598
248,0.0001,0.15585718441892554,0.7585010818489993,0.2883723345669833,0.6663279507520048,0.7966605761428375
249,0.0001,0.15648395788890343,0.7656884850235838,0.30735163309357383,0.6595870337943087,0.7913080276582339
250,0.0001,0.1579567676892987,0.7613661964597435,0.2864285100590099,0.6528210607312349,0.7862724110349285
251,0.0001,0.1532295945065993,0.7703414981564828,0.2854676387526772,0.6644832573530366,0.7948342070430243
252,0.0001,0.14924452950557074,0.7645433902746853,0.2876549758694389,0.6629421297190569,0.7935988638603053
253,0.0001,0.15596288470206437,0.7671172244832231,0.28715241768143396,0.6662533241517183,0.7966063071198739
254,0.0001,0.15599929292996725,0.7784960490484417,0.27940160090273075,0.6678896391660994,0.7975735724994562
255,0.0001,0.15018000729657985,0.7840390825615353,0.27411242398348723,0.6726594813050594,0.8012144780701282
256,0.0001,0.1472075148313134,0.7784087791637568,0.2954204499721527,0.6654399956032073,0.7956354155832007
257,0.0001,0.1559790508062751,0.7645457219733045,0.30137622139670633,0.6440439636833792,0.7790655444493683
258,0.0001,0.15655313652974587,0.7745203330637949,0.2923333000053059,0.6659814858829316,0.7957611036063527
259,0.0001,0.15299960363794257,0.7731839525982431,0.28560706322843377,0.6609651978685126,0.7924760913429182
260,0.0001,0.15771988089437838,0.7681626982446059,0.2827606997706673,0.6455871507505878,0.7812186913868256
261,0.0001,0.15269733054770362,0.7731702234188785,0.28614844950762663,0.6551159475755326,0.7877700737288391
262,0.0001,0.15146536545621025,0.7787510516092921,0.28486076539213007,0.6682037911061693,0.798052695895079
263,0.0001,0.15109757333993912,0.7706516643147702,0.28966942808844826,0.6640868855740427,0.7953970979184777
264,0.0001,0.15010159159148181,0.7823678583505034,0.28952403393658727,0.6658878834343309,0.7959626975724495
265,0.0001,0.15276815576685798,0.7764143947368558,0.2842706550251354,0.6613842502869605,0.792391133909135
266,0.0001,0.15946926756037605,0.7613481292589279,0.2957442803816362,0.6640999004560396,0.7952569687067671
267,0.0001,0.14698137756850985,0.7721033078378937,0.2849091340195049,0.6658666686261913,0.7962119793793537
268,0.0001,0.1470820931372819,0.7726044512102469,0.2953858933665536,0.663124324154607,0.793888961245422
